tgl,lat,lon,depth,mag,remark
4/17/2017,-9.37,112.87,15,3.2,South of Java - Indonesia
4/17/2017,-0.01,123.23,147,2.4,Minahassa Peninsula - Sulawesi
4/18/2017,-9.53,111.77,10,3.6,South of Java - Indonesia
4/18/2017,-7.26,126.79,313,4.4,Banda Sea
4/18/2017,-8.42,123.41,202,3.4,Flores Region - Indonesia
4/18/2017,0.66,127.4,10,3.5,Halmahera - Indonesia
4/18/2017,0.66,127.4,10,3.5,Halmahera - Indonesia
4/18/2017,-8.6,108.46,54,3.8,Java - Indonesia
4/18/2017,-8.84,119.0,88,3.7,Sumbawa Region - Indonesia
4/18/2017,-8.38,118.58,16,2.8,Sumbawa Region - Indonesia
4/18/2017,-0.03,122.33,10,1.9,Minahassa Peninsula - Sulawesi
4/18/2017,-8.67,116.88,17,2.3,Sumbawa Region - Indonesia
4/18/2017,-8.13,122.77,217,3.5,Flores Region - Indonesia
4/19/2017,-8.29,108.51,36,3.0,Java - Indonesia
4/19/2017,-3.07,127.73,64,2.6,Seram - Indonesia
4/19/2017,-0.9,123.16,10,3.5,Minahassa Peninsula - Sulawesi
4/19/2017,2.14,126.65,26,3.7,Northern Molucca Sea
4/19/2017,-3.26,127.64,71,2.9,Seram - Indonesia
4/19/2017,-8.67,112.78,103,2.9,Java - Indonesia
4/19/2017,-2.72,102.17,135,3.2,Southern Sumatra - Indonesia
4/19/2017,-0.23,124.71,95,3.8,Southern Molucca Sea
4/19/2017,-8.04,124.38,38,3.5,Timor Region
4/19/2017,-2.02,102.59,310,4.6,Southern Sumatra - Indonesia
4/19/2017,-3.09,130.84,12,3.4,Seram - Indonesia
4/19/2017,-3.39,127.34,10,3.8,Seram - Indonesia
4/19/2017,1.58,128.28,81,4.8,Halmahera - Indonesia
4/19/2017,1.58,128.28,81,4.8,Halmahera - Indonesia
4/19/2017,0.56,127.0,17,4.1,Halmahera - Indonesia
4/19/2017,0.56,127.0,17,4.1,Halmahera - Indonesia
4/19/2017,-1.1,132.11,196,3.3,Irian Jaya Region - Indonesia
4/20/2017,3.6,126.49,35,4.0,Talaud Islands - Indonesia
4/20/2017,-1.11,119.95,14,3.5,Sulawesi - Indonesia
4/20/2017,-8.62,122.43,121,4.1,Flores Region - Indonesia
4/20/2017,-6.88,129.98,198,4.2,Banda Sea
4/20/2017,-1.14,119.89,10,4.5,Sulawesi - Indonesia
4/20/2017,-1.14,119.89,10,4.5,Sulawesi - Indonesia
4/20/2017,3.19,127.09,31,4.1,Talaud Islands - Indonesia
4/20/2017,-1.48,134.3,11,3.6,Irian Jaya Region - Indonesia
4/20/2017,-1.48,134.3,11,3.6,Irian Jaya Region - Indonesia
4/20/2017,2.81,125.92,58,4.0,Talaud Islands - Indonesia
4/20/2017,-6.72,106.2,86,3.1,Java - Indonesia
4/20/2017,0.41,125.85,10,3.7,Northern Molucca Sea
4/20/2017,5.36,127.16,123,4.4,Philippine Islands Region
4/20/2017,-8.45,107.86,19,3.9,Java - Indonesia
4/21/2017,-8.41,119.76,179,4.2,Flores Region - Indonesia
4/21/2017,-9.72,112.89,44,4.4,South of Java - Indonesia
4/21/2017,-9.13,118.72,71,4.5,Sumbawa Region - Indonesia
4/21/2017,-6.46,103.78,10,3.7,Southwest of Sumatra - Indonesia
4/21/2017,-2.88,127.02,10,2.8,Ceram Sea
4/21/2017,-4.46,127.23,334,4.1,Banda Sea
4/21/2017,-7.63,128.35,187,4.4,Banda Sea
4/21/2017,-8.78,118.86,106,4.5,Sumbawa Region - Indonesia
4/21/2017,-8.78,118.86,106,4.5,Sumbawa Region - Indonesia
4/21/2017,-8.5,116.2,102,3.3,Sumbawa Region - Indonesia
4/21/2017,-9.01,118.14,103,4.3,Sumbawa Region - Indonesia
4/21/2017,-2.13,99.6,37,5.3,Southern Sumatra - Indonesia
4/21/2017,-2.13,99.6,37,5.3,Southern Sumatra - Indonesia
4/21/2017,-9.7,111.66,10,4.0,South of Java - Indonesia
4/21/2017,2.14,96.27,15,3.8,Northern Sumatra - Indonesia
4/21/2017,-0.33,123.03,10,2.7,Minahassa Peninsula - Sulawesi
4/22/2017,0.43,123.66,243,3.9,Minahassa Peninsula - Sulawesi
4/22/2017,-7.08,105.39,20,4.4,Java - Indonesia
4/22/2017,1.7,124.22,229,3.6,Minahassa Peninsula - Sulawesi
4/22/2017,-4.38,140.52,44,5.0,Irian Jaya - Indonesia
4/22/2017,-9.61,112.73,10,3.6,South of Java - Indonesia
4/22/2017,-0.18,122.9,15,2.3,Minahassa Peninsula - Sulawesi
4/22/2017,-9.69,125.01,11,4.2,Timor Region
4/22/2017,-6.42,130.3,161,4.7,Banda Sea
4/22/2017,-0.99,119.51,25,3.4,Minahassa Peninsula - Sulawesi
4/22/2017,2.65,95.41,44,3.9,Off West Coast of Northern Sumatra
4/22/2017,-3.17,100.06,10,3.6,Southern Sumatra - Indonesia
4/22/2017,0.88,126.1,10,3.3,Northern Molucca Sea
4/23/2017,-8.08,107.84,68,5.0,Java - Indonesia
4/23/2017,-8.08,107.84,68,5.0,Java - Indonesia
4/23/2017,0.46,124.53,38,3.6,Minahassa Peninsula - Sulawesi
4/23/2017,-7.2,129.43,174,4.3,Banda Sea
4/23/2017,-4.06,119.66,10,2.6,Sulawesi - Indonesia
4/23/2017,0.62,122.36,98,4.0,Minahassa Peninsula - Sulawesi
4/23/2017,1.13,121.66,14,2.0,Minahassa Peninsula - Sulawesi
4/23/2017,-9.7,117.44,10,3.8,Sumbawa Region - Indonesia
4/23/2017,1.46,122.28,10,1.9,Minahassa Peninsula - Sulawesi
4/23/2017,1.05,126.43,10,3.0,Northern Molucca Sea
4/23/2017,-7.56,120.65,545,4.2,Flores Sea
4/23/2017,-5.12,126.84,382,4.3,Banda Sea
4/24/2017,-9.34,123.2,103,4.1,Timor Region
4/24/2017,1.73,128.22,78,3.3,Halmahera - Indonesia
4/24/2017,-9.25,118.65,74,4.6,Sumbawa Region - Indonesia
4/24/2017,-6.23,105.29,10,4.9,Sunda Strait - Indonesia
4/24/2017,-6.23,105.29,10,4.9,Sunda Strait - Indonesia
4/24/2017,-2.74,99.74,33,4.2,Southern Sumatra - Indonesia
4/24/2017,-5.96,104.06,16,3.0,Southern Sumatra - Indonesia
4/24/2017,-0.38,96.63,10,4.8,Southwest of Sumatra - Indonesia
4/24/2017,-3.58,135.19,14,3.5,Irian Jaya Region - Indonesia
4/24/2017,-7.37,105.94,70,3.2,Java - Indonesia
4/24/2017,-7.95,117.27,309,4.0,Bali Sea
4/24/2017,1.97,124.56,202,4.0,Minahassa Peninsula - Sulawesi
4/24/2017,-4.63,101.94,42,4.0,Southern Sumatra - Indonesia
4/24/2017,-9.56,123.81,60,4.4,Timor Region
4/24/2017,0.95,122.59,40,2.5,Minahassa Peninsula - Sulawesi
4/24/2017,4.48,125.57,227,4.4,Talaud Islands - Indonesia
4/24/2017,3.87,122.59,618,4.1,Celebes Sea
4/24/2017,0.02,125.32,32,3.5,Northern Molucca Sea
4/24/2017,-0.12,125.26,55,5.2,Southern Molucca Sea
4/24/2017,-0.12,125.26,55,5.2,Southern Molucca Sea
4/24/2017,-1.11,119.77,11,3.1,Sulawesi - Indonesia
4/24/2017,-4.87,102.88,26,4.5,Southern Sumatra - Indonesia
4/24/2017,-0.17,121.94,203,2.4,Minahassa Peninsula - Sulawesi
4/25/2017,4.11,97.2,10,3.7,Northern Sumatra - Indonesia
4/25/2017,-7.28,105.36,45,4.7,Java - Indonesia
4/25/2017,-7.26,105.97,63,4.1,Java - Indonesia
4/25/2017,-8.05,118.55,11,3.7,Sumbawa Region - Indonesia
4/25/2017,-0.14,124.01,145,3.0,Southern Molucca Sea
4/25/2017,-8.97,125.44,10,2.5,Timor Region
4/25/2017,-7.04,111.86,11,3.3,Java - Indonesia
4/25/2017,-7.45,106.19,74,3.8,Java - Indonesia
4/26/2017,-5.29,133.86,39,4.7,Aru Islands Region - Indonesia
4/26/2017,-0.58,135.72,30,4.4,Irian Jaya Region - Indonesia
4/26/2017,-6.25,123.2,19,3.9,Banda Sea
4/26/2017,-9.45,106.94,34,4.0,South of Java - Indonesia
4/26/2017,-2.19,100.75,12,3.5,Southern Sumatra - Indonesia
4/26/2017,0.68,118.29,15,4.1,Borneo
4/26/2017,-8.23,120.41,172,4.0,Flores Region - Indonesia
4/26/2017,1.42,98.96,83,3.3,Northern Sumatra - Indonesia
4/26/2017,-8.62,116.35,107,2.8,Sumbawa Region - Indonesia
4/26/2017,-1.0,100.57,10,3.2,Southern Sumatra - Indonesia
4/26/2017,-0.27,122.91,12,2.5,Minahassa Peninsula - Sulawesi
4/26/2017,-8.71,115.33,70,2.8,Bali Region - Indonesia
4/26/2017,-8.65,118.42,129,3.5,Sumbawa Region - Indonesia
4/26/2017,1.47,128.14,93,4.9,Halmahera - Indonesia
4/26/2017,1.47,128.14,93,4.9,Halmahera - Indonesia
4/26/2017,-2.79,102.54,169,3.5,Southern Sumatra - Indonesia
4/26/2017,0.8,121.24,31,4.0,Minahassa Peninsula - Sulawesi
4/27/2017,-10.03,118.98,70,3.4,South of Sumbawa - Indonesia
4/27/2017,-2.18,100.72,10,3.9,Southern Sumatra - Indonesia
4/27/2017,2.19,124.12,307,3.8,Celebes Sea
4/27/2017,-2.58,129.5,14,2.9,Seram - Indonesia
4/27/2017,-3.27,135.52,14,4.1,Irian Jaya Region - Indonesia
4/27/2017,0.26,122.13,156,3.2,Minahassa Peninsula - Sulawesi
4/27/2017,0.51,100.71,238,3.9,Northern Sumatra - Indonesia
4/27/2017,-6.22,130.99,92,4.2,Banda Sea
4/27/2017,4.14,126.57,43,4.2,Talaud Islands - Indonesia
4/27/2017,-2.61,129.53,79,4.0,Seram - Indonesia
4/27/2017,1.75,123.46,10,4.0,Minahassa Peninsula - Sulawesi
4/27/2017,-8.98,110.46,28,3.3,Java - Indonesia
4/27/2017,-8.79,112.5,48,4.7,Java - Indonesia
4/27/2017,-8.79,112.5,48,4.7,Java - Indonesia
4/27/2017,-0.91,121.65,17,2.6,Minahassa Peninsula - Sulawesi
4/27/2017,-2.57,129.57,22,3.7,Seram - Indonesia
4/27/2017,0.53,126.08,10,3.3,Northern Molucca Sea
4/27/2017,-7.78,118.68,32,3.3,Flores Sea
4/27/2017,-7.46,126.94,312,4.5,Banda Sea
4/28/2017,-9.11,125.99,10,3.7,Timor Region
4/28/2017,1.7,96.77,20,4.0,Off West Coast of Northern Sumatra
4/28/2017,4.53,124.62,10,4.6,Celebes Sea
4/28/2017,-3.96,129.89,20,3.8,Seram - Indonesia
4/28/2017,-1.06,120.02,10,3.1,Sulawesi - Indonesia
4/28/2017,-1.05,120.04,10,3.5,Sulawesi - Indonesia
4/28/2017,5.17,124.77,10,4.4,Mindanao - Philippines
4/28/2017,-9.22,119.59,112,4.1,Sumba Region - Indonesia
4/28/2017,1.67,126.3,12,3.6,Northern Molucca Sea
4/28/2017,5.39,124.94,21,4.9,Mindanao - Philippines
4/28/2017,5.35,125.0,10,5.0,Mindanao - Philippines
4/28/2017,5.46,124.14,177,5.0,Mindanao - Philippines
4/28/2017,5.45,125.0,10,7.1,Mindanao - Philippines
4/28/2017,5.45,125.0,10,7.1,Mindanao - Philippines
4/28/2017,0.54,125.92,10,3.3,Northern Molucca Sea
4/28/2017,0.47,126.15,11,2.9,Northern Molucca Sea
4/28/2017,0.36,121.98,181,2.9,Minahassa Peninsula - Sulawesi
4/28/2017,-3.41,131.35,21,2.9,Irian Jaya Region - Indonesia
4/28/2017,0.68,126.21,43,4.8,Northern Molucca Sea
4/28/2017,-4.45,132.59,42,4.7,Irian Jaya Region - Indonesia
4/28/2017,2.12,96.14,13,3.4,Northern Sumatra - Indonesia
4/28/2017,-5.01,128.09,335,4.4,Banda Sea
4/28/2017,1.19,127.48,10,3.4,Halmahera - Indonesia
4/28/2017,2.21,96.12,16,3.7,Northern Sumatra - Indonesia
4/28/2017,-2.17,121.01,10,4.6,Sulawesi - Indonesia
4/28/2017,-2.75,129.94,14,3.9,Seram - Indonesia
4/28/2017,-0.02,121.85,148,2.0,Minahassa Peninsula - Sulawesi
4/28/2017,-8.75,123.15,119,4.3,Flores Region - Indonesia
4/28/2017,3.07,122.69,518,4.0,Celebes Sea
4/28/2017,-9.58,119.17,31,3.3,Sumba Region - Indonesia
4/28/2017,-8.07,111.72,118,3.4,Java - Indonesia
4/29/2017,-5.91,130.14,190,4.6,Banda Sea
4/29/2017,-1.33,120.13,23,4.0,Sulawesi - Indonesia
4/29/2017,-1.59,123.9,10,4.1,Sulawesi - Indonesia
4/29/2017,5.31,125.06,15,4.7,Mindanao - Philippines
4/29/2017,1.38,125.68,37,4.2,Northern Molucca Sea
4/29/2017,1.49,127.09,16,3.0,Halmahera - Indonesia
4/29/2017,0.77,99.58,10,3.5,Northern Sumatra - Indonesia
4/29/2017,0.72,99.53,11,4.8,Northern Sumatra - Indonesia
4/29/2017,0.72,99.53,11,4.8,Northern Sumatra - Indonesia
4/29/2017,-9.84,111.63,29,4.0,South of Java - Indonesia
4/29/2017,3.55,128.07,22,4.8,North of Halmahera - Indonesia
4/29/2017,-8.15,111.92,10,3.1,Java - Indonesia
4/29/2017,-7.92,117.07,298,4.5,Bali Sea
4/29/2017,-9.66,111.67,30,4.7,South of Java - Indonesia
4/29/2017,-9.75,111.84,10,3.5,South of Java - Indonesia
4/29/2017,-8.35,119.68,165,3.9,Flores Region - Indonesia
4/29/2017,-8.46,124.91,10,2.4,Timor Region
4/29/2017,-8.62,124.18,10,2.6,Timor Region
4/29/2017,-9.78,111.72,34,4.9,South of Java - Indonesia
4/29/2017,-9.65,111.7,31,3.7,South of Java - Indonesia
4/29/2017,-9.65,111.8,10,3.7,South of Java - Indonesia
4/29/2017,-8.29,111.95,68,2.8,Java - Indonesia
4/29/2017,-9.42,111.82,10,3.3,South of Java - Indonesia
4/29/2017,-9.8,111.81,10,3.9,South of Java - Indonesia
4/29/2017,-9.84,111.75,10,3.7,South of Java - Indonesia
4/29/2017,-9.95,111.7,10,3.8,South of Java - Indonesia
4/29/2017,-9.72,111.8,22,5.5,South of Java - Indonesia
4/29/2017,-9.72,111.8,22,5.5,South of Java - Indonesia
4/29/2017,-0.06,122.49,13,2.6,Minahassa Peninsula - Sulawesi
4/29/2017,-2.51,128.66,18,3.3,Ceram Sea
4/29/2017,5.4,125.64,175,4.7,Mindanao - Philippines
4/29/2017,-8.26,114.86,19,3.8,Bali Region - Indonesia
4/29/2017,-8.1,117.99,32,2.5,Sumbawa Region - Indonesia
4/29/2017,-9.72,111.69,10,3.9,South of Java - Indonesia
4/30/2017,0.37,120.31,16,2.8,Minahassa Peninsula - Sulawesi
4/30/2017,0.85,126.1,16,4.7,Northern Molucca Sea
4/30/2017,0.69,124.93,10,3.5,Minahassa Peninsula - Sulawesi
4/30/2017,-9.79,114.93,10,3.9,South of Bali - Indonesia
4/30/2017,-0.36,127.0,16,2.8,Halmahera - Indonesia
4/30/2017,-8.17,124.13,157,2.7,Timor Region
4/30/2017,0.73,98.4,50,4.7,Northern Sumatra - Indonesia
4/30/2017,0.73,98.4,50,4.7,Northern Sumatra - Indonesia
4/30/2017,-6.25,104.5,10,3.6,Sunda Strait - Indonesia
4/30/2017,-9.59,111.8,10,3.8,South of Java - Indonesia
4/30/2017,-9.9,114.92,24,4.7,South of Bali - Indonesia
4/30/2017,-9.9,114.92,24,4.7,South of Bali - Indonesia
4/30/2017,-3.34,128.61,52,3.1,Seram - Indonesia
4/30/2017,-5.79,130.83,134,4.5,Banda Sea
4/30/2017,-5.75,130.82,167,4.7,Banda Sea
4/30/2017,-1.22,123.76,10,3.5,Sulawesi - Indonesia
4/30/2017,0.67,120.64,18,2.6,Minahassa Peninsula - Sulawesi
4/30/2017,-0.38,127.09,102,3.4,Halmahera - Indonesia
4/30/2017,-7.25,124.89,502,4.1,Banda Sea
4/30/2017,-0.2,122.92,85,2.5,Minahassa Peninsula - Sulawesi
4/30/2017,-6.44,129.99,318,4.0,Banda Sea
4/30/2017,-2.2,100.72,10,3.6,Southern Sumatra - Indonesia
4/30/2017,1.6,98.62,85,4.6,Northern Sumatra - Indonesia
4/30/2017,1.6,98.62,85,4.6,Northern Sumatra - Indonesia
4/30/2017,-9.35,111.77,51,3.6,South of Java - Indonesia
4/30/2017,-8.37,109.04,24,2.9,Java - Indonesia
4/30/2017,-0.67,121.54,10,4.0,Minahassa Peninsula - Sulawesi
4/30/2017,-4.72,101.84,10,3.5,Southern Sumatra - Indonesia
4/30/2017,0.73,99.53,10,3.4,Northern Sumatra - Indonesia
4/30/2017,-0.85,131.47,24,3.7,Irian Jaya Region - Indonesia
4/30/2017,1.9,127.03,24,4.4,Halmahera - Indonesia
4/30/2017,-0.19,122.86,86,4.2,Minahassa Peninsula - Sulawesi
4/30/2017,0.78,99.55,10,3.7,Northern Sumatra - Indonesia
5/1/2017,-8.5,105.41,10,4.4,South of Java - Indonesia
5/1/2017,-3.36,102.5,10,2.8,Southern Sumatra - Indonesia
5/1/2017,5.4,125.07,10,4.7,Mindanao - Philippines
5/1/2017,1.92,124.72,258,3.8,Minahassa Peninsula - Sulawesi
5/1/2017,2.36,99.01,142,3.6,Northern Sumatra - Indonesia
5/1/2017,-4.71,129.71,189,3.4,Banda Sea
5/1/2017,-6.03,130.71,152,4.6,Banda Sea
5/1/2017,-9.31,110.35,10,3.8,South of Java - Indonesia
5/1/2017,3.64,123.3,10,3.9,Celebes Sea
5/1/2017,-10.08,108.79,10,4.3,South of Java - Indonesia
5/1/2017,-7.92,107.22,23,4.1,Java - Indonesia
5/1/2017,-2.95,122.52,10,3.7,Sulawesi - Indonesia
5/1/2017,-8.8,118.04,10,2.8,Sumbawa Region - Indonesia
5/1/2017,-0.04,123.4,131,4.5,Minahassa Peninsula - Sulawesi
5/1/2017,-2.17,121.06,25,3.8,Sulawesi - Indonesia
5/1/2017,-9.79,111.65,10,3.9,South of Java - Indonesia
5/1/2017,-9.8,111.65,40,4.6,South of Java - Indonesia
5/1/2017,-9.8,111.65,40,4.6,South of Java - Indonesia
5/1/2017,-8.25,107.86,22,4.0,Java - Indonesia
5/1/2017,-0.17,124.24,10,3.1,Southern Molucca Sea
5/1/2017,-8.22,107.83,13,4.1,Java - Indonesia
5/1/2017,-9.31,110.33,10,3.9,South of Java - Indonesia
5/1/2017,-7.96,117.7,10,2.7,Bali Sea
5/1/2017,-0.37,123.02,12,2.5,Minahassa Peninsula - Sulawesi
5/1/2017,-0.08,123.22,130,3.2,Minahassa Peninsula - Sulawesi
5/1/2017,-8.55,121.04,191,4.7,Flores Region - Indonesia
5/1/2017,-6.94,105.48,26,3.7,Sunda Strait - Indonesia
5/2/2017,1.98,126.54,10,3.7,Northern Molucca Sea
5/2/2017,-9.7,111.76,18,4.6,South of Java - Indonesia
5/2/2017,1.56,128.65,10,4.1,Halmahera - Indonesia
5/2/2017,-6.1,104.24,21,4.3,Sunda Strait - Indonesia
5/2/2017,-9.79,111.68,10,4.2,South of Java - Indonesia
5/2/2017,5.42,124.82,30,4.2,Mindanao - Philippines
5/2/2017,-0.92,99.88,33,3.8,Southern Sumatra - Indonesia
5/2/2017,-3.37,102.52,10,3.3,Southern Sumatra - Indonesia
5/2/2017,5.1,124.88,81,3.9,Mindanao - Philippines
5/2/2017,-0.49,123.05,12,3.3,Minahassa Peninsula - Sulawesi
5/2/2017,-8.71,123.51,108,3.6,Flores Region - Indonesia
5/2/2017,-9.76,118.72,23,3.1,Sumbawa Region - Indonesia
5/2/2017,5.35,124.97,18,4.4,Mindanao - Philippines
5/2/2017,4.42,96.5,12,3.6,Northern Sumatra - Indonesia
5/2/2017,-2.19,100.82,13,2.9,Southern Sumatra - Indonesia
5/2/2017,-2.77,128.04,22,2.7,Ceram Sea
5/2/2017,-9.63,111.75,22,3.8,South of Java - Indonesia
5/2/2017,5.44,124.78,43,4.5,Mindanao - Philippines
5/2/2017,-2.17,100.77,10,3.1,Southern Sumatra - Indonesia
5/2/2017,-9.21,110.78,10,3.7,South of Java - Indonesia
5/2/2017,-0.9,100.19,68,3.4,Southern Sumatra - Indonesia
5/2/2017,-9.43,118.77,51,3.6,Sumbawa Region - Indonesia
5/3/2017,5.08,124.43,10,4.0,Mindanao - Philippines
5/3/2017,-1.17,129.11,10,3.3,Halmahera - Indonesia
5/3/2017,-3.36,131.33,28,4.1,Irian Jaya Region - Indonesia
5/3/2017,-6.79,130.52,130,4.7,Banda Sea
5/3/2017,-9.74,111.73,10,3.9,South of Java - Indonesia
5/3/2017,5.38,124.86,10,4.0,Mindanao - Philippines
5/3/2017,-0.18,123.26,115,3.2,Minahassa Peninsula - Sulawesi
5/3/2017,5.53,94.22,23,4.6,Northern Sumatra - Indonesia
5/3/2017,1.62,122.85,26,3.3,Minahassa Peninsula - Sulawesi
5/4/2017,-9.95,107.38,31,4.9,South of Java - Indonesia
5/4/2017,-9.95,107.38,31,4.9,South of Java - Indonesia
5/4/2017,-9.5,124.49,34,3.5,Timor Region
5/4/2017,-5.57,103.59,49,3.2,Southern Sumatra - Indonesia
5/4/2017,-4.78,129.47,207,4.2,Banda Sea
5/4/2017,-7.16,106.2,18,3.6,Java - Indonesia
5/4/2017,-4.35,130.7,59,3.2,Banda Sea
5/4/2017,-8.75,110.59,27,3.3,Java - Indonesia
5/4/2017,-2.93,128.81,10,4.2,Ceram Sea
5/4/2017,-9.72,111.68,25,3.8,South of Java - Indonesia
5/5/2017,-8.21,107.86,16,4.4,Java - Indonesia
5/5/2017,-8.21,107.86,16,4.4,Java - Indonesia
5/5/2017,-3.56,101.5,29,3.6,Southern Sumatra - Indonesia
5/5/2017,-4.35,102.35,33,4.7,Southern Sumatra - Indonesia
5/5/2017,-4.35,102.35,33,4.7,Southern Sumatra - Indonesia
5/5/2017,3.94,96.26,38,3.6,Northern Sumatra - Indonesia
5/5/2017,-9.39,114.83,45,4.0,South of Bali - Indonesia
5/5/2017,5.37,124.87,10,4.6,Mindanao - Philippines
5/5/2017,-9.85,117.34,10,3.4,Sumbawa Region - Indonesia
5/5/2017,-2.44,128.87,10,4.0,Ceram Sea
5/5/2017,-6.87,105.09,25,4.8,Sunda Strait - Indonesia
5/5/2017,-3.44,131.23,28,3.7,Irian Jaya Region - Indonesia
5/5/2017,-3.31,131.22,22,3.9,Irian Jaya Region - Indonesia
5/5/2017,-3.5,131.26,16,5.1,Irian Jaya Region - Indonesia
5/5/2017,-3.5,131.26,16,5.1,Irian Jaya Region - Indonesia
5/5/2017,-3.61,131.31,22,3.9,Irian Jaya Region - Indonesia
5/5/2017,0.39,120.4,10,3.0,Minahassa Peninsula - Sulawesi
5/5/2017,-3.48,131.33,10,3.9,Irian Jaya Region - Indonesia
5/5/2017,-7.75,107.3,35,3.1,Java - Indonesia
5/5/2017,-3.64,131.33,20,4.4,Irian Jaya Region - Indonesia
5/5/2017,-3.48,131.3,36,4.4,Irian Jaya Region - Indonesia
5/5/2017,-7.04,130.28,107,4.9,Tanimbar Islands Reg. - Indonesia
5/5/2017,-7.04,130.28,107,4.9,Tanimbar Islands Reg. - Indonesia
5/5/2017,-7.23,115.97,17,3.2,Bali Sea
5/5/2017,-6.94,106.0,58,4.1,Sunda Strait - Indonesia
5/5/2017,-5.82,110.08,559,4.7,Java Sea
5/5/2017,-5.82,110.08,559,4.7,Java Sea
5/5/2017,-10.39,118.96,43,4.8,South of Sumbawa - Indonesia
5/5/2017,-1.77,139.03,14,4.4,Near North Coast of Irian Jaya
5/5/2017,-1.77,139.03,14,4.4,Near North Coast of Irian Jaya
5/6/2017,-8.88,109.95,10,3.8,Java - Indonesia
5/6/2017,-8.66,118.37,138,4.2,Sumbawa Region - Indonesia
5/6/2017,0.79,99.49,10,3.1,Northern Sumatra - Indonesia
5/6/2017,-2.69,138.95,10,3.2,Irian Jaya - Indonesia
5/6/2017,0.73,99.53,10,4.8,Northern Sumatra - Indonesia
5/6/2017,0.73,99.53,10,4.8,Northern Sumatra - Indonesia
5/7/2017,-6.87,102.07,10,4.4,Southwest of Sumatra - Indonesia
5/7/2017,-8.24,107.97,30,3.6,Java - Indonesia
5/7/2017,-9.02,117.33,136,3.8,Sumbawa Region - Indonesia
5/7/2017,-7.53,128.33,171,4.6,Banda Sea
5/7/2017,2.51,128.42,222,4.5,Halmahera - Indonesia
5/7/2017,3.97,95.84,48,5.0,Off West Coast of Northern Sumatra
5/7/2017,3.97,95.84,48,5.0,Off West Coast of Northern Sumatra
5/7/2017,2.5,96.86,39,4.5,Northern Sumatra - Indonesia
5/7/2017,-0.11,123.64,123,2.8,Minahassa Peninsula - Sulawesi
5/7/2017,-6.81,130.02,202,4.2,Banda Sea
5/7/2017,-3.02,140.78,10,3.8,Irian Jaya - Indonesia
5/7/2017,-3.46,131.27,86,3.8,Irian Jaya Region - Indonesia
5/7/2017,0.54,122.21,70,2.2,Minahassa Peninsula - Sulawesi
5/7/2017,-0.7,127.48,10,2.7,Halmahera - Indonesia
5/7/2017,-0.64,127.49,10,2.5,Halmahera - Indonesia
5/7/2017,0.91,122.63,10,1.6,Minahassa Peninsula - Sulawesi
5/7/2017,-0.63,127.45,10,2.3,Halmahera - Indonesia
5/7/2017,-8.81,117.57,10,2.7,Sumbawa Region - Indonesia
5/7/2017,-8.95,124.15,110,4.1,Timor Region
5/7/2017,-6.65,127.6,418,3.8,Banda Sea
5/7/2017,-1.24,134.23,20,2.6,Irian Jaya Region - Indonesia
5/7/2017,-3.53,135.36,10,3.6,Irian Jaya Region - Indonesia
5/7/2017,-5.91,106.57,274,4.6,Java - Indonesia
5/7/2017,-8.31,108.75,90,4.4,Java - Indonesia
5/8/2017,-8.51,122.47,131,3.5,Flores Region - Indonesia
5/8/2017,-5.79,129.4,250,4.3,Banda Sea
5/8/2017,-0.17,125.33,21,3.3,Southern Molucca Sea
5/8/2017,-8.82,114.89,83,3.4,Bali Region - Indonesia
5/8/2017,1.11,121.57,10,2.8,Minahassa Peninsula - Sulawesi
5/8/2017,-7.71,106.4,51,3.4,Java - Indonesia
5/8/2017,3.04,126.63,28,3.5,Talaud Islands - Indonesia
5/8/2017,-6.68,106.09,66,3.6,Java - Indonesia
5/8/2017,-1.19,120.69,16,3.3,Sulawesi - Indonesia
5/8/2017,-7.92,117.5,10,2.5,Bali Sea
5/8/2017,0.26,122.3,114,2.3,Minahassa Peninsula - Sulawesi
5/8/2017,3.07,124.72,288,4.7,Celebes Sea
5/8/2017,-2.85,127.76,12,3.8,Ceram Sea
5/8/2017,2.58,95.95,22,3.4,Off West Coast of Northern Sumatra
5/8/2017,-8.11,117.63,10,3.3,Sumbawa Region - Indonesia
5/8/2017,-6.26,104.27,28,4.1,Sunda Strait - Indonesia
5/9/2017,-7.69,106.96,36,2.9,Java - Indonesia
5/9/2017,-7.42,129.53,114,4.6,Banda Sea
5/9/2017,1.52,128.34,109,3.2,Halmahera - Indonesia
5/9/2017,-3.69,128.77,121,3.9,Seram - Indonesia
5/9/2017,-1.56,139.11,10,4.2,Near North Coast of Irian Jaya
5/9/2017,-0.47,123.34,36,3.0,Minahassa Peninsula - Sulawesi
5/9/2017,-3.46,128.87,10,4.4,Seram - Indonesia
5/9/2017,-3.46,128.87,10,4.4,Seram - Indonesia
5/9/2017,2.38,125.06,164,4.0,Talaud Islands - Indonesia
5/10/2017,-2.38,140.42,10,2.0,Near North Coast of Irian Jaya
5/10/2017,-0.18,119.81,10,3.7,Minahassa Peninsula - Sulawesi
5/10/2017,-9.09,111.17,48,3.4,South of Java - Indonesia
5/10/2017,-0.16,119.8,10,3.2,Minahassa Peninsula - Sulawesi
5/10/2017,-0.22,119.65,10,3.6,Minahassa Peninsula - Sulawesi
5/10/2017,-7.21,129.46,174,4.7,Banda Sea
